Train loss,epoch,step,Validation loss
1.0138039588928223,0,49,
0.8968815207481384,0,99,
0.844980776309967,0,149,
0.8271075487136841,0,199,
0.9273204803466797,0,249,
0.9263896346092224,0,299,
,0,334,0.8562299609184265
0.8759744167327881,1,349,
0.8291890621185303,1,399,
0.8920656442642212,1,449,
0.8480602502822876,1,499,
0.8705412745475769,1,549,
0.8202720284461975,1,599,
0.887588620185852,1,649,
0.7854945659637451,2,699,
0.7795374393463135,2,749,
0.8047924637794495,2,799,
0.8594991564750671,2,849,
0.9057621955871582,2,899,
0.8171758651733398,2,949,
0.9734092354774475,2,999,
,2,1003,0.8498435020446777
0.8266260623931885,3,1049,
0.8275154829025269,3,1099,
0.7064602375030518,3,1149,
0.7842929363250732,3,1199,
0.8323711156845093,3,1249,
0.849709153175354,3,1299,
,3,1338,0.8598322868347168
0.8006579875946045,4,1349,
0.8491315245628357,4,1399,
0.8573050498962402,4,1449,
0.8744860291481018,4,1499,
0.8333555459976196,4,1549,
0.7668479681015015,4,1599,
0.7932469248771667,4,1649,
0.8578547239303589,5,1699,
0.8528264760971069,5,1749,
0.851176917552948,5,1799,
0.7693753838539124,5,1849,
0.8593957424163818,5,1899,
0.8518103957176208,5,1949,
0.8624305725097656,5,1999,
,5,2007,0.8510511517524719
0.8821234107017517,6,2049,
0.8151158094406128,6,2099,
0.782710075378418,6,2149,
0.8985574245452881,6,2199,
0.6758371591567993,6,2249,
0.7560776472091675,6,2299,
,6,2342,0.8428218364715576
0.7118796110153198,7,2349,
0.7941945791244507,7,2399,
0.7209308743476868,7,2449,
0.7487837076187134,7,2499,
0.7406836748123169,7,2549,
0.7519062757492065,7,2599,
0.8329940438270569,7,2649,
,7,2677,0.8374753594398499
0.8037856817245483,8,2699,
0.7993855476379395,8,2749,
0.7273645997047424,8,2799,
0.720095157623291,8,2849,
0.8091536164283752,8,2899,
0.7105649709701538,8,2949,
0.8110802173614502,8,2999,
,8,3012,0.8322147130966187
0.7344871163368225,9,3049,
0.755982518196106,9,3099,
0.619175136089325,9,3149,
0.700773298740387,9,3199,
0.6690616607666016,9,3249,
0.7864723801612854,9,3299,
,9,3347,0.8315914273262024
0.7278119921684265,10,3349,
0.7072576284408569,10,3399,
0.7108858823776245,10,3449,
0.7818070650100708,10,3499,
0.800774335861206,10,3549,
0.7048641443252563,10,3599,
0.7366757392883301,10,3649,
,10,3682,0.8322945833206177
0.6956489086151123,11,3699,
0.7610617280006409,11,3749,
0.848366916179657,11,3799,
0.8197047114372253,11,3849,
0.8022379279136658,11,3899,
0.8583372235298157,11,3949,
0.8911751508712769,11,3999,
,11,4017,0.873052716255188
0.9610633254051208,12,4049,
0.7991245985031128,12,4099,
0.8618351817131042,12,4149,
0.8340114951133728,12,4199,
0.8834095001220703,12,4249,
0.889293909072876,12,4299,
0.8773875832557678,12,4349,
,12,4352,0.8642249703407288
0.899250328540802,13,4399,
0.8110500574111938,13,4449,
0.714058518409729,13,4499,
0.778436541557312,13,4549,
0.8323372602462769,13,4599,
0.7790499925613403,13,4649,
,13,4687,0.8504751920700073
0.8051854968070984,14,4699,
0.8574826717376709,14,4749,
0.8170673251152039,14,4799,
0.7926100492477417,14,4849,
0.7185542583465576,14,4899,
0.7623850703239441,14,4949,
0.7138607501983643,14,4999,
,14,5022,0.832836389541626
0.812134325504303,15,5049,
0.866245687007904,15,5099,
0.7425634860992432,15,5149,
0.755217969417572,15,5199,
0.7305542230606079,15,5249,
0.7740595936775208,15,5299,
0.7355086803436279,15,5349,
,15,5357,0.8340988755226135
0.7705192565917969,16,5399,
0.7946032285690308,16,5449,
0.7496024966239929,16,5499,
0.8118079900741577,16,5549,
0.8464435935020447,16,5599,
0.8938159346580505,16,5649,
,16,5692,0.8382819294929504
0.8558399081230164,17,5699,
0.8369542360305786,17,5749,
0.7528963685035706,17,5799,
0.8629600405693054,17,5849,
0.8406002521514893,17,5899,
0.7276520729064941,17,5949,
0.7439190149307251,17,5999,
0.794637143611908,18,6049,
0.7152964472770691,18,6099,
0.9046604037284851,18,6149,
0.7366926670074463,18,6199,
0.7422255873680115,18,6249,
0.7900720834732056,18,6299,
0.7389281988143921,18,6349,
,18,6361,0.8300157785415649
0.6769397258758545,19,6399,
0.7470901012420654,19,6449,
0.763625979423523,19,6499,
0.7414616346359253,19,6549,
0.7598233222961426,19,6599,
0.772995114326477,19,6649,
,19,6696,0.8304452896118164
0.7627497315406799,20,6699,
0.75638347864151,20,6749,
0.7031582593917847,20,6799,
0.7611811757087708,20,6849,
0.7899260520935059,20,6899,
0.8446156978607178,20,6949,
0.7178409099578857,20,6999,
,20,7031,0.8283491134643555
0.7157001495361328,21,7049,
0.6851340532302856,21,7099,
0.7713087797164917,21,7149,
0.7277767658233643,21,7199,
0.7707580924034119,21,7249,
0.7135536074638367,21,7299,
0.687185525894165,21,7349,
,21,7366,0.8282073140144348
0.783039927482605,22,7399,
0.7057738304138184,22,7449,
0.7923443913459778,22,7499,
0.8063850998878479,22,7549,
0.7848804593086243,22,7599,
0.8087412118911743,22,7649,
0.8186131715774536,22,7699,
,22,7701,0.828994631767273
0.7474039793014526,23,7749,
0.7102373242378235,23,7799,
0.8243064284324646,23,7849,
0.7231016159057617,23,7899,
0.6793066263198853,23,7949,
0.747541069984436,23,7999,
,23,8036,0.8303475379943848
0.7967314124107361,24,8049,
0.6962332725524902,24,8099,
0.7544583082199097,24,8149,
0.7990096807479858,24,8199,
0.6957341432571411,24,8249,
0.7313714027404785,24,8299,
0.7817891836166382,24,8349,
,24,8371,0.8278584480285645
0.7519221901893616,25,8399,
0.7122061848640442,25,8449,
0.7001444101333618,25,8499,
0.7392040491104126,25,8549,
0.7378595471382141,25,8599,
0.7707018852233887,25,8649,
0.7803149819374084,25,8699,
0.6134798526763916,26,8749,
0.8398357033729553,26,8799,
0.7546383142471313,26,8849,
0.7176610231399536,26,8899,
0.8631226420402527,26,8949,
0.7585180997848511,26,8999,
0.7060707807540894,27,9049,
0.7011226415634155,27,9099,
0.7152029871940613,27,9149,
0.6862579584121704,27,9199,
0.7586812376976013,27,9249,
0.7520302534103394,27,9299,
0.7495821714401245,27,9349,
,27,9372,0.8227928876876831
0.788258969783783,28,9399,
0.7383091449737549,28,9449,
0.7912182211875916,28,9499,
0.6900091171264648,28,9549,
0.7748830318450928,28,9599,
0.7435519695281982,28,9649,
0.7620639204978943,28,9699,
,28,9707,0.8244926333427429
0.7368674278259277,29,9749,
0.7526862621307373,29,9799,
0.8026519417762756,29,9849,
0.6963202953338623,29,9899,
0.7333897352218628,29,9949,
0.7020645141601562,29,9999,
,29,10042,0.8265272974967957
0.7257232666015625,30,10049,
0.724636971950531,30,10099,
0.782900869846344,30,10149,
0.7080225944519043,30,10199,
0.7511999011039734,30,10249,
0.7515044808387756,30,10299,
0.8194330930709839,30,10349,
0.6796674728393555,31,10399,
0.700464129447937,31,10449,
0.8042874336242676,31,10499,
0.7042608261108398,31,10549,
0.8422772884368896,31,10599,
0.7243098616600037,31,10649,
0.7114847898483276,31,10699,
,31,10711,0.8209669589996338
0.7042701244354248,32,10749,
0.7642605304718018,32,10799,
0.8058450818061829,32,10849,
0.8297423720359802,32,10899,
0.7736268043518066,32,10949,
0.7383001446723938,32,10999,
,32,11046,0.8148362040519714
0.7337230443954468,33,11049,
0.8309314250946045,33,11099,
0.8135929703712463,33,11149,
0.7714959383010864,33,11199,
0.7170966863632202,33,11249,
0.8311110138893127,33,11299,
0.7056184411048889,33,11349,
,33,11381,0.82068932056427
0.7723846435546875,34,11399,
0.6817387342453003,34,11449,
0.6882774829864502,34,11499,
0.6751759648323059,34,11549,
0.6410245895385742,34,11599,
0.8745169639587402,34,11649,
0.6659730672836304,34,11699,
,34,11716,0.8128077983856201
0.6577408313751221,35,11749,
0.7003939151763916,35,11799,
0.7063075304031372,35,11849,
0.7472931146621704,35,11899,
0.6852775812149048,35,11949,
0.789201021194458,35,11999,
0.7242015600204468,35,12049,
,35,12051,0.8124722242355347
0.766024649143219,36,12099,
0.8486464023590088,36,12149,
0.7014942765235901,36,12199,
0.599496603012085,36,12249,
0.7351751327514648,36,12299,
0.7372105121612549,36,12349,
,36,12386,0.8146950006484985
0.7139533758163452,37,12399,
0.6992497444152832,37,12449,
0.6982336044311523,37,12499,
0.7575535178184509,37,12549,
0.7228543758392334,37,12599,
0.663074254989624,37,12649,
0.7380025386810303,37,12699,
,37,12721,0.8051947951316833
0.6001640558242798,38,12749,
0.5853973627090454,38,12799,
0.7138435244560242,38,12849,
0.7172145843505859,38,12899,
0.6480451822280884,38,12949,
0.592738151550293,38,12999,
0.6933040618896484,38,13049,
,38,13056,0.8041956424713135
0.6256812810897827,39,13099,
0.5682694315910339,39,13149,
0.7456680536270142,39,13199,
0.7100272178649902,39,13249,
0.7162326574325562,39,13299,
0.6850969791412354,39,13349,
,39,13391,0.7957696914672852
0.6749641299247742,40,13399,
0.7649013996124268,40,13449,
0.7209694385528564,40,13499,
0.6798965930938721,40,13549,
0.6375086307525635,40,13599,
0.6367210745811462,40,13649,
0.6541439294815063,40,13699,
,40,13726,0.7976192831993103
0.7605056762695312,41,13749,
0.6337602138519287,41,13799,
0.5989095568656921,41,13849,
0.6264337301254272,41,13899,
0.7490837574005127,41,13949,
0.6990602016448975,41,13999,
0.660495400428772,41,14049,
,41,14061,0.799517810344696
0.622951865196228,42,14099,
0.6664407253265381,42,14149,
0.7221046686172485,42,14199,
0.6487951874732971,42,14249,
0.6609165072441101,42,14299,
0.6666882038116455,42,14349,
,42,14396,0.801675021648407
0.5934587121009827,43,14399,
0.6510075330734253,43,14449,
0.6145313382148743,43,14499,
0.6768416166305542,43,14549,
0.6869102716445923,43,14599,
0.6267309188842773,43,14649,
0.7387201189994812,43,14699,
,43,14731,0.7903945446014404
0.6835881471633911,44,14749,
0.6474028825759888,44,14799,
0.6884552240371704,44,14849,
0.6485804319381714,44,14899,
0.6398350596427917,44,14949,
0.6800330877304077,44,14999,
0.6483874917030334,44,15049,
,44,15066,0.7852884531021118
0.6875219345092773,45,15099,
0.6899189352989197,45,15149,
0.669103741645813,45,15199,
0.6948798894882202,45,15249,
0.6573079824447632,45,15299,
0.6261954307556152,45,15349,
0.6662760972976685,45,15399,
,45,15401,0.784868597984314
0.5691410899162292,46,15449,
0.6332675218582153,46,15499,
0.6716232299804688,46,15549,
0.5733075141906738,46,15599,
0.6995998620986938,46,15649,
0.6064833402633667,46,15699,
,46,15736,0.7813125252723694
0.651217520236969,47,15749,
0.6417915225028992,47,15799,
0.677383303642273,47,15849,
0.6154751777648926,47,15899,
0.6512314081192017,47,15949,
0.6014856100082397,47,15999,
0.6493340730667114,47,16049,
0.5678361654281616,48,16099,
0.6799849271774292,48,16149,
0.6316375136375427,48,16199,
0.5530823469161987,48,16249,
0.6387016773223877,48,16299,
0.6198949813842773,48,16349,
0.5921828150749207,48,16399,
,48,16405,0.7706425189971924
0.6855030059814453,49,16449,
0.5615580081939697,49,16499,
0.6004636883735657,49,16549,
0.5689938068389893,49,16599,
0.6406913995742798,49,16649,
0.5650662779808044,49,16699,
,49,16740,0.7656403183937073
0.6475468873977661,50,16749,
0.572174072265625,50,16799,
0.5943977236747742,50,16849,
0.5462862849235535,50,16899,
0.6467378735542297,50,16949,
0.663470983505249,50,16999,
0.6104128360748291,50,17049,
,50,17075,0.7627578973770142
0.6556963920593262,51,17099,
0.6606109142303467,51,17149,
0.5210645198822021,51,17199,
0.5855265855789185,51,17249,
0.6059142351150513,51,17299,
0.5712903141975403,51,17349,
0.526799201965332,51,17399,
,51,17410,0.7580143809318542
0.5579314231872559,52,17449,
0.6062290668487549,52,17499,
0.6153534650802612,52,17549,
0.5281528234481812,52,17599,
0.5547622442245483,52,17649,
0.5348337888717651,52,17699,
,52,17745,0.7609913349151611
0.48410212993621826,53,17749,
0.579714298248291,53,17799,
0.5321964025497437,53,17849,
0.6206700801849365,53,17899,
0.5954745411872864,53,17949,
0.5187520384788513,53,17999,
0.5305981636047363,53,18049,
,53,18080,0.7510903477668762
0.46913397312164307,54,18099,
0.5366400480270386,54,18149,
0.47291141748428345,54,18199,
0.6368200778961182,54,18249,
0.6042941212654114,54,18299,
0.5037581324577332,54,18349,
0.5673699975013733,54,18399,
,54,18415,0.7474421262741089
0.5447771549224854,55,18449,
0.5579322576522827,55,18499,
0.5299179553985596,55,18549,
0.6000984311103821,55,18599,
0.5080305337905884,55,18649,
0.4962444305419922,55,18699,
0.5294922590255737,55,18749,
,55,18750,0.7476320862770081
0.47501152753829956,56,18799,
0.5744695067405701,56,18849,
0.5685694217681885,56,18899,
0.5459206700325012,56,18949,
0.6188316345214844,56,18999,
0.6174604892730713,56,19049,
0.5321504473686218,57,19099,
0.6036993265151978,57,19149,
0.5015460252761841,57,19199,
0.5463482141494751,57,19249,
0.5236953496932983,57,19299,
0.5595614314079285,57,19349,
0.527174174785614,57,19399,
,57,19419,0.7450546622276306
0.5753097534179688,58,19449,
0.4869995713233948,58,19499,
0.6107047200202942,58,19549,
0.511599063873291,58,19599,
0.4770968556404114,58,19649,
0.5152105689048767,58,19699,
0.5009936094284058,58,19749,
0.47679656744003296,59,19799,
0.5843462347984314,59,19849,
0.5129847526550293,59,19899,
0.5649088621139526,59,19949,
0.5273332595825195,59,19999,
0.5168213844299316,59,20049,
,59,20088,0.7385016679763794
0.4745538830757141,60,20099,
0.5270093083381653,60,20149,
0.4459497332572937,60,20199,
0.5391397476196289,60,20249,
0.41683655977249146,60,20299,
0.5423951148986816,60,20349,
0.48273754119873047,60,20399,
,60,20423,0.7426813840866089
0.5063871145248413,61,20449,
0.3831847906112671,61,20499,
0.5120768547058105,61,20549,
0.4162701368331909,61,20599,
0.4409046173095703,61,20649,
0.5154647827148438,61,20699,
0.445709764957428,61,20749,
,61,20758,0.7405737042427063
0.387759804725647,62,20799,
0.4407868981361389,62,20849,
0.41544967889785767,62,20899,
0.4756386876106262,62,20949,
0.5234095454216003,62,20999,
0.46033167839050293,62,21049,
,62,21093,0.7340553402900696
0.5553549528121948,63,21099,
0.4103177785873413,63,21149,
0.4257967472076416,63,21199,
0.43697190284729004,63,21249,
0.5179058909416199,63,21299,
0.5717629790306091,63,21349,
0.539194643497467,63,21399,
,63,21428,0.7445229291915894
0.5111427307128906,64,21449,
0.530261754989624,64,21499,
0.5370140075683594,64,21549,
0.4873843789100647,64,21599,
0.46453553438186646,64,21649,
0.48841726779937744,64,21699,
0.46171706914901733,64,21749,
,64,21763,0.7381256222724915
0.4920443296432495,65,21799,
0.5109707117080688,65,21849,
0.4649946093559265,65,21899,
0.42705732583999634,65,21949,
0.4960278868675232,65,21999,
0.4545055627822876,65,22049,
0.40184760093688965,66,22099,
0.4606449604034424,66,22149,
0.39523106813430786,66,22199,
0.5124303102493286,66,22249,
0.44822508096694946,66,22299,
0.4886323809623718,66,22349,
0.42638659477233887,66,22399,
,66,22432,0.7255586385726929
0.4121916890144348,67,22449,
0.45452165603637695,67,22499,
0.5023083686828613,67,22549,
0.32307761907577515,67,22599,
0.4278516173362732,67,22649,
0.4038861393928528,67,22699,
0.45714718103408813,67,22749,
,67,22767,0.7239441871643066
0.4746242165565491,68,22799,
0.37755781412124634,68,22849,
0.4755098223686218,68,22899,
0.42688077688217163,68,22949,
0.4727192521095276,68,22999,
0.5576485395431519,68,23049,
0.40019941329956055,68,23099,
,68,23102,0.7240669131278992
0.4672856330871582,69,23149,
0.4784281253814697,69,23199,
0.40075963735580444,69,23249,
0.35216277837753296,69,23299,
0.45390796661376953,69,23349,
0.4493231177330017,69,23399,
,69,23437,0.7227964997291565
0.37808728218078613,70,23449,
0.48095887899398804,70,23499,
0.4652060866355896,70,23549,
0.4451932907104492,70,23599,
0.48869168758392334,70,23649,
0.4473627805709839,70,23699,
0.4156842827796936,70,23749,
