Train loss,epoch,step,Validation loss
0.9899013638496399,0,49,
0.902309000492096,0,99,
0.9497724175453186,0,149,
1.1247988939285278,0,199,
0.9774211049079895,0,249,
0.9011638164520264,0,299,
0.8019964694976807,0,349,
0.9741563200950623,0,399,
0.975325882434845,0,449,
0.961647093296051,0,499,
0.8298903703689575,0,549,
0.9460132122039795,0,599,
0.9195377826690674,0,649,
1.028337836265564,0,699,
0.7867707014083862,0,749,
0.83920818567276,0,799,
0.8968479037284851,0,849,
1.1324557065963745,0,899,
0.9676305651664734,0,949,
0.8568515777587891,0,999,
0.6907873153686523,0,1049,
1.0935713052749634,0,1099,
0.9890531897544861,0,1149,
0.7460258603096008,0,1199,
,0,1247,0.8552790284156799
0.9516353607177734,1,1249,
1.1697683334350586,1,1299,
0.7195345759391785,1,1349,
0.9306114315986633,1,1399,
0.8793678283691406,1,1449,
0.9161911606788635,1,1499,
0.7730439305305481,1,1549,
0.830964207649231,1,1599,
0.9059292078018188,1,1649,
0.7638976573944092,1,1699,
0.7978823184967041,1,1749,
0.9015200138092041,1,1799,
0.8064099550247192,1,1849,
0.8162678480148315,1,1899,
0.8290754556655884,1,1949,
1.092079997062683,1,1999,
0.7828624844551086,1,2049,
0.7463599443435669,1,2099,
0.6662752628326416,1,2149,
0.8113224506378174,1,2199,
0.8144962787628174,1,2249,
0.8842102289199829,1,2299,
0.8231436610221863,1,2349,
0.8450028896331787,1,2399,
0.7917332649230957,1,2449,
,1,2495,0.8534801006317139
0.7891550660133362,2,2499,
0.7414674758911133,2,2549,
0.6666674613952637,2,2599,
0.5207011699676514,2,2649,
0.9553103446960449,2,2699,
0.6831725835800171,2,2749,
1.1491267681121826,2,2799,
0.9285134673118591,2,2849,
1.0056718587875366,2,2899,
0.837394118309021,2,2949,
0.8977545499801636,2,2999,
0.8822076320648193,2,3049,
0.693711519241333,2,3099,
0.9528266191482544,2,3149,
0.8359360098838806,2,3199,
0.9288344383239746,2,3249,
0.7882154583930969,2,3299,
0.7738566398620605,2,3349,
1.0813064575195312,2,3399,
0.8466246724128723,2,3449,
0.7485427856445312,2,3499,
0.8260541558265686,2,3549,
0.9821518659591675,2,3599,
0.8465708494186401,2,3649,
0.6957448124885559,2,3699,
,2,3743,0.8507441282272339
0.9349006414413452,3,3749,
0.8996284604072571,3,3799,
0.6443841457366943,3,3849,
0.7690229415893555,3,3899,
0.8142128586769104,3,3949,
0.766251802444458,3,3999,
0.8542011976242065,3,4049,
0.7570042610168457,3,4099,
0.6973562240600586,3,4149,
0.7877064943313599,3,4199,
0.8357619047164917,3,4249,
0.8055233955383301,3,4299,
0.8554335236549377,3,4349,
0.9110342264175415,3,4399,
0.7267534732818604,3,4449,
1.0307663679122925,3,4499,
0.7022243142127991,3,4549,
0.836858868598938,3,4599,
0.8444643020629883,3,4649,
0.7563410997390747,3,4699,
0.625842809677124,3,4749,
0.8709492683410645,3,4799,
0.9867578148841858,3,4849,
0.7736661434173584,3,4899,
1.003935694694519,3,4949,
,3,4991,0.85014408826828
0.9711446762084961,4,4999,
0.9081572890281677,4,5049,
0.7170068025588989,4,5099,
0.6930558681488037,4,5149,
0.8151093125343323,4,5199,
1.0767292976379395,4,5249,
0.8708268404006958,4,5299,
1.0034846067428589,4,5349,
0.7614109516143799,4,5399,
0.912473201751709,4,5449,
1.0472313165664673,4,5499,
0.8097026944160461,4,5549,
0.8558225035667419,4,5599,
1.076167345046997,4,5649,
0.8241846561431885,4,5699,
0.964678168296814,4,5749,
0.967456042766571,4,5799,
0.7716776132583618,4,5849,
0.8380661606788635,4,5899,
0.8222203254699707,4,5949,
0.8989254236221313,4,5999,
0.9340119957923889,4,6049,
0.6657488346099854,4,6099,
0.7493658661842346,4,6149,
1.0252492427825928,4,6199,
,4,6239,0.8558179140090942
0.9148978590965271,5,6249,
0.7742251753807068,5,6299,
0.9079627394676208,5,6349,
0.7603781819343567,5,6399,
0.7697251439094543,5,6449,
0.8913088440895081,5,6499,
0.6903143525123596,5,6549,
0.9471815824508667,5,6599,
0.5556726455688477,5,6649,
0.9816877841949463,5,6699,
0.6318908929824829,5,6749,
0.8094480633735657,5,6799,
0.8113975524902344,5,6849,
0.8567481637001038,5,6899,
0.9444495439529419,5,6949,
0.6367104649543762,5,6999,
0.8355797529220581,5,7049,
0.7912184000015259,5,7099,
0.7552708983421326,5,7149,
0.7058867812156677,5,7199,
0.9117892980575562,5,7249,
0.8326032161712646,5,7299,
0.8531481623649597,5,7349,
0.8517340421676636,5,7399,
0.6853684186935425,5,7449,
,5,7487,0.8559656143188477
0.9467249512672424,6,7499,
0.7230403423309326,6,7549,
0.720038115978241,6,7599,
1.0713493824005127,6,7649,
0.9739440679550171,6,7699,
0.8074909448623657,6,7749,
0.9132377505302429,6,7799,
0.8527350425720215,6,7849,
0.8295767307281494,6,7899,
0.7634370923042297,6,7949,
0.7895326018333435,6,7999,
0.9151651859283447,6,8049,
0.900253415107727,6,8099,
0.8636037111282349,6,8149,
0.7811821103096008,6,8199,
0.8307086229324341,6,8249,
0.8180239200592041,6,8299,
